VoteKit RankProfile
Candidates
(Terrence Hayes:Terren),(Cayle Tern:Cayle ),(Michael (Mike) Sands:Michae),(Thomas Shervey:Thomas),(Loretta Smith:Lorett),(Noah Ernst:Noah E),(Deian Salazar:Deian ),(Joe Furi:Joe Fu),(Peggy Sue Owens:Peggy ),(Jamie Dunphy:Jamie ),(Joe Allen:Joe Al),(Timur Ender:Timur ),(David Linn:David ),(Steph Routh:Steph ),(Doug Clove:Doug C),(Candace Avalos:Candac)
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Noah E'},{'Doug C'},,,,,&,1.0,&
{'Lorett'},{'Doug C'},,,,,&,1.0,&
{'Timur '},{'Terren'},{'Jamie '},,,,&,1.0,&
{'Lorett'},{'Terren'},{'Noah E'},{'Candac'},{'Steph '},{'David '},&,1.0,&
{'Lorett'},{'Peggy '},,,,,&,1.0,&
{'Michae'},{'Timur '},{'Steph '},,,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Steph '},{'Jamie '},{'David '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'David '},{'Cayle '},{'Lorett'},&,1.0,&
{'Timur '},{'Lorett'},{'Candac'},{'Jamie '},{'Steph '},{'Terren'},&,1.0,&
{'Jamie '},{'Timur '},{'Candac'},{'Steph '},{'David '},{'Noah E'},&,1.0,&
{'Terren'},{'David '},{'Steph '},{'Candac'},,,&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Timur '},{'Terren'},{'Lorett'},{'Steph '},{'Michae'},,&,1.0,&
{'Steph '},{'Timur '},{'Jamie '},{'Candac'},{'Joe Al'},{'Michae'},&,1.0,&
{'Lorett'},{'Candac'},{'Doug C'},{'Deian '},{'Terren'},{'Jamie '},&,1.0,&
{'Steph '},{'Jamie '},{'Timur '},{'Doug C'},,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Steph '},{'Jamie '},{'David '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},{'Jamie '},,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},{'Jamie '},,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Michae'},{'Lorett'},{'Jamie '},{'Terren'},{'David '},,&,1.0,&
{'Noah E'},{'Thomas'},{'David '},,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Peggy '},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Terren'},{'Lorett'},{'Candac'},{'Peggy '},{'Doug C'},,&,1.0,&
{'Deian '},{'Noah E'},{'Terren'},{'Doug C'},{'Steph '},{'Cayle '},&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Jamie '},{'Steph '},{'David '},&,1.0,&
{'Cayle '},{'Noah E'},{'Deian '},{'Jamie '},{'Steph '},{'Joe Fu'},&,1.0,&
{'Candac'},{'Timur '},{'Michae'},{'Lorett'},{'Cayle '},,&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Terren'},{'Lorett'},{'Timur '},&,1.0,&
{'Jamie '},{'Terren'},{'Steph '},{'Lorett'},{'Deian '},{'Michae'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Doug C'},{'Terren'},{'Michae'},{'David '},{'Joe Al'},{'Timur '},&,1.0,&
{'Steph '},{'Terren'},{'Jamie '},{'Timur '},{'Candac'},,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Timur '},{'Lorett'},{'Steph '},{'Cayle '},{'Candac'},{'Terren'},&,1.0,&
{'Terren'},{'Candac'},{'Michae'},{'Lorett'},{'Jamie '},{'Peggy '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Deian '},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},{'Lorett'},,&,1.0,&
{'Terren'},{'Steph '},{'Noah E'},,,,&,1.0,&
{'Candac'},{'Noah E'},{'Terren'},{'Deian '},{'Lorett'},{'Steph '},&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Terren'},{'Timur '},{'Lorett'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Noah E'},{'Doug C'},{'Lorett'},{'Deian '},{'Terren'},{'Thomas'},&,1.0,&
{'Michae'},{'Doug C'},{'Noah E'},,,,&,1.0,&
{'David '},{'Jamie '},{'Steph '},{'Candac'},{'Timur '},,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Lorett'},{'Terren'},{'Steph '},{'Jamie '},{'Candac'},{'Cayle '},&,1.0,&
{'Noah E'},{'David '},{'Doug C'},{'Michae'},{'Lorett'},{'Terren'},&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},,,,&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Terren'},{'Timur '},{'Cayle '},&,1.0,&
{'Steph '},{'Lorett'},,,,,&,1.0,&
{'Peggy '},{'David '},{'Lorett'},{'Terren'},{'Noah E'},{'Doug C'},&,1.0,&
{'Steph '},{'Timur '},,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Timur '},{'Cayle '},{'Lorett'},{'Steph '},,,&,1.0,&
{'Doug C'},{'Michae'},,,,,&,1.0,&
{'Terren'},{'Noah E'},,,,,&,1.0,&
{'Candac'},{'Lorett'},,,,,&,1.0,&
{'Steph '},{'Timur '},{'Candac'},{'Jamie '},{'David '},,&,1.0,&
{'Terren'},{'Timur '},{'Candac'},{'Noah E'},{'Deian '},{'Doug C'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Peggy '},{'Noah E'},{'Candac'},,,,&,1.0,&
{'Candac'},{'Terren'},{'Noah E'},{'Lorett'},{'Deian '},{'Steph '},&,1.0,&
{'David '},{'Doug C'},,,,,&,1.0,&
{'Noah E'},{'Lorett'},,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Steph '},{'Lorett'},,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Terren'},{'Timur '},{'Candac'},{'Noah E'},&,1.0,&
{'Joe Al'},{'Lorett'},{'Steph '},{'Jamie '},,,&,1.0,&
{'Terren'},{'Doug C'},{'David '},,,,&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},{'Timur '},{'Jamie '},{'Cayle '},&,1.0,&
{'Michae'},{'Steph '},,,,,&,1.0,&
{'Jamie '},{'Noah E'},{'Joe Fu'},{'Timur '},{'Doug C'},{'Terren'},&,1.0,&
{'Doug C'},{'Michae'},,,,,&,1.0,&
{'Joe Al'},{'David '},{'Peggy '},{'Jamie '},,,&,1.0,&
{'Steph '},{'Jamie '},{'Terren'},{'Noah E'},{'Candac'},,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Jamie '},{'Terren'},{'Michae'},{'Doug C'},&,1.0,&
{'Lorett'},{'Timur '},{'Terren'},{'Steph '},,,&,1.0,&
{'Terren'},{'Noah E'},,,,,&,1.0,&
{'Doug C'},{'Lorett'},{'David '},{'Noah E'},,,&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Timur '},{'Doug C'},{'Terren'},,,,&,1.0,&
{'Steph '},{'Candac'},{'Timur '},{'Lorett'},{'David '},,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Timur '},{'Candac'},{'Joe Al'},{'Jamie '},{'Michae'},{'Terren'},&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},{'Timur '},,,&,1.0,&
{'Jamie '},{'Steph '},{'Noah E'},,,,&,1.0,&
{'Candac'},{'Noah E'},{'Lorett'},{'Steph '},,,&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},,,,&,1.0,&
{'Steph '},{'Lorett'},,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Lorett'},{'Terren'},{'Cayle '},{'Joe Fu'},{'Timur '},{'Thomas'},&,1.0,&
{'Terren'},{'Noah E'},{'Lorett'},,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Noah E'},{'Timur '},{'Doug C'},{'Steph '},{'Terren'},{'Jamie '},&,1.0,&
{'Steph '},{'Candac'},{'Lorett'},{'Terren'},{'Jamie '},{'Timur '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Timur '},{'Terren'},{'Lorett'},&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},{'Steph '},,,&,1.0,&
{'Steph '},{'Candac'},{'Timur '},{'David '},{'Cayle '},{'Jamie '},&,1.0,&
{'Lorett'},{'Jamie '},{'Terren'},{'Candac'},{'Timur '},{'Deian '},&,1.0,&
{'Noah E'},{'Terren'},{'Candac'},,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},{'Cayle '},{'David '},,&,1.0,&
{'Steph '},{'Timur '},{'Cayle '},{'Candac'},{'Jamie '},{'David '},&,1.0,&
{'Terren'},{'Noah E'},,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Jamie '},{'Timur '},{'Noah E'},{'Joe Fu'},{'Michae'},,&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},,,,&,1.0,&
{'Joe Al'},{'Joe Fu'},{'Michae'},{'Lorett'},{'Peggy '},{'Terren'},&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Timur '},{'Lorett'},{'Terren'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Cayle '},&,1.0,&
{'Candac'},{'Lorett'},,,,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Timur '},,,&,1.0,&
{'Candac'},{'Thomas'},{'Steph '},{'Jamie '},{'David '},{'Cayle '},&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Steph '},{'Timur '},{'Terren'},{'Lorett'},{'Jamie '},{'Deian '},&,1.0,&
{'Timur '},{'Candac'},{'Deian '},{'Lorett'},,,&,1.0,&
{'Noah E'},{'Doug C'},,,,,&,1.0,&
{'Michae'},{'Timur '},{'Lorett'},,,,&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},{'Michae'},{'Joe Al'},{'Cayle '},&,1.0,&
{'Noah E'},{'Steph '},{'David '},{'Jamie '},{'Doug C'},{'Timur '},&,1.0,&
{'Deian '},{'Jamie '},{'Noah E'},{'Joe Al'},{'Doug C'},{'Lorett'},&,1.0,&
{'Terren'},{'Candac'},{'Noah E'},,,,&,1.0,&
{'Joe Al'},{'Noah E'},{'Joe Fu'},,,,&,1.0,&
{'Jamie '},{'David '},{'Steph '},{'Candac'},{'Timur '},{'Lorett'},&,1.0,&
{'Peggy '},{'Lorett'},{'Terren'},{'Michae'},{'Doug C'},{'Joe Al'},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Doug C'},{'Terren'},{'Lorett'},,,,&,1.0,&
{'David '},,,,,,&,1.0,&
{'Noah E'},{'Candac'},{'Terren'},,,,&,1.0,&
{'Lorett'},{'Candac'},{'Steph '},{'Cayle '},{'Timur '},,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Timur '},{'Candac'},{'Cayle '},{'Steph '},{'Jamie '},{'David '},&,1.0,&
{'Candac'},{'Steph '},{'Peggy '},{'Jamie '},{'Cayle '},{'Lorett'},&,1.0,&
{'Jamie '},{'David '},{'Steph '},{'Candac'},,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Candac'},{'Steph '},,,,,&,1.0,&
{'Noah E'},{'Doug C'},{'Michae'},{'Lorett'},{'Joe Fu'},{'Joe Al'},&,1.0,&
{'Candac'},{'Timur '},{'Lorett'},{'Terren'},{'Steph '},{'Jamie '},&,1.0,&
{'Timur '},{'Joe Al'},{'David '},{'Lorett'},{'Terren'},{'Steph '},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},{'Cayle '},{'David '},{'Steph '},&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'David '},,,&,1.0,&
{'Jamie '},{'Steph '},{'Timur '},,,,&,1.0,&
{'Jamie '},{'Timur '},{'Steph '},,,,&,1.0,&
{'Jamie '},{'Timur '},{'Candac'},{'Steph '},{'Michae'},{'Deian '},&,1.0,&
{'Steph '},{'Jamie '},,,,,&,1.0,&
{'Timur '},{'Terren'},{'Joe Al'},,,,&,1.0,&
{'Michae'},{'Steph '},{'Terren'},{'Lorett'},{'Candac'},{'Timur '},&,1.0,&
{'David '},{'Deian '},{'Candac'},{'Cayle '},{'Terren'},{'Lorett'},&,1.0,&
{'Candac'},{'Noah E'},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Steph '},{'Lorett'},{'Jamie '},{'Timur '},{'Terren'},&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},,,,&,1.0,&
{'Noah E'},{'Candac'},{'Joe Fu'},{'Peggy '},{'Steph '},{'Lorett'},&,1.0,&
{'Candac'},{'Timur '},{'Cayle '},{'Deian '},{'Lorett'},{'Terren'},&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Timur '},{'Terren'},{'Candac'},,,,&,1.0,&
{'Terren'},{'Timur '},{'Steph '},{'Lorett'},{'Joe Al'},{'Candac'},&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Cayle '},{'Timur '},{'Lorett'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Jamie '},{'Timur '},{'Noah E'},{'Joe Fu'},{'Michae'},,&,1.0,&
{'Terren'},{'Joe Fu'},{'Doug C'},{'David '},,,&,1.0,&
{'Candac'},{'Timur '},{'Terren'},,,,&,1.0,&
{'Deian '},{'Candac'},,,,,&,1.0,&
{'Thomas'},{'Peggy '},{'Joe Al'},{'Doug C'},{'Steph '},{'Lorett'},&,1.0,&
{'David '},{'Joe Al'},{'Peggy '},{'Michae'},{'Doug C'},{'Lorett'},&,1.0,&
{'Terren'},{'Noah E'},{'David '},{'Deian '},,,&,1.0,&
{'Terren'},{'Michae'},{'Joe Fu'},{'Thomas'},{'Joe Al'},{'David '},&,1.0,&
{'Jamie '},{'Steph '},{'Lorett'},{'Terren'},{'Michae'},{'Joe Fu'},&,1.0,&
{'Michae'},{'Candac'},{'Steph '},{'Timur '},{'Doug C'},{'Noah E'},&,1.0,&
{'Lorett'},{'Candac'},{'Doug C'},{'Steph '},{'Terren'},{'Timur '},&,1.0,&
{'Lorett'},{'Terren'},,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Lorett'},{'Peggy '},{'Candac'},{'Steph '},{'Thomas'},{'Joe Fu'},&,1.0,&
{'Timur '},{'Candac'},{'Joe Fu'},{'David '},{'Doug C'},{'Jamie '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Noah E'},{'Doug C'},{'Timur '},{'Terren'},,,&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},,,,&,1.0,&
{'Lorett'},{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},&,1.0,&
{'Lorett'},{'Cayle '},{'Timur '},{'Candac'},,,&,1.0,&
{'Deian '},,,,,,&,1.0,&
{'Timur '},{'Candac'},{'Joe Fu'},{'Lorett'},,,&,1.0,&
{'Michae'},{'Lorett'},{'Steph '},,,,&,1.0,&
{'Peggy '},{'Candac'},{'Joe Al'},{'Jamie '},{'Cayle '},{'Steph '},&,1.0,&
{'David '},{'Joe Fu'},{'Michae'},{'Lorett'},{'Thomas'},{'Jamie '},&,1.0,&
{'Lorett'},{'Terren'},{'Jamie '},{'Candac'},{'Cayle '},{'Steph '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},,,&,1.0,&
{'Noah E'},{'Deian '},{'Candac'},{'Terren'},{'Joe Fu'},{'Joe Al'},&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},{'Terren'},{'Steph '},{'Michae'},&,1.0,&
{'Lorett'},{'Terren'},{'Jamie '},,,,&,1.0,&
{'Noah E'},{'Deian '},{'Lorett'},,,,&,1.0,&
{'Terren'},{'Noah E'},{'Lorett'},{'Steph '},{'Candac'},{'Peggy '},&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Cayle '},{'Steph '},{'Timur '},,,&,1.0,&
{'Jamie '},{'Steph '},{'Noah E'},{'Candac'},{'Terren'},,&,1.0,&
{'Jamie '},{'Steph '},{'David '},{'Candac'},{'Lorett'},{'Doug C'},&,1.0,&
{'Timur '},{'Jamie '},{'Steph '},{'Lorett'},{'Terren'},,&,1.0,&
{'Jamie '},{'Candac'},{'Cayle '},{'Thomas'},{'Deian '},{'Michae'},&,1.0,&
{'Doug C'},{'Lorett'},{'Jamie '},{'Cayle '},{'Timur '},{'Joe Al'},&,1.0,&
{'Lorett'},{'Steph '},{'Jamie '},{'David '},{'Candac'},{'Timur '},&,1.0,&
{'Joe Al'},{'Lorett'},{'Jamie '},,,,&,1.0,&
{'Michae'},{'Terren'},{'Doug C'},{'Joe Al'},{'Jamie '},{'Cayle '},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},,,&,1.0,&
{'Deian '},{'Michae'},{'Lorett'},{'Terren'},{'Jamie '},{'Steph '},&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Doug C'},{'Noah E'},{'Timur '},{'Lorett'},,,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Jamie '},{'Steph '},{'Timur '},,,,&,1.0,&
{'David '},{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'Lorett'},&,1.0,&
{'Lorett'},{'Terren'},{'Michae'},{'Noah E'},{'Timur '},{'Deian '},&,1.0,&
{'Terren'},{'Lorett'},{'Noah E'},,,,&,1.0,&
{'Doug C'},{'Thomas'},{'Deian '},{'Joe Fu'},{'Noah E'},{'Terren'},&,1.0,&
{'Terren'},{'Noah E'},,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Michae'},{'Joe Fu'},{'Doug C'},{'Thomas'},{'Terren'},{'Peggy '},&,1.0,&
{'Terren'},{'Steph '},{'Doug C'},{'David '},{'Timur '},{'Jamie '},&,1.0,&
{'David '},{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'Lorett'},&,1.0,&
{'Terren'},{'Timur '},{'Lorett'},{'Steph '},{'Jamie '},{'Noah E'},&,1.0,&
{'Michae'},{'Joe Al'},,,,,&,1.0,&
{'Noah E'},{'David '},{'Thomas'},{'Timur '},{'Joe Fu'},,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Timur '},{'Cayle '},,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'David '},{'Peggy '},{'Jamie '},,,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Timur '},{'Lorett'},,&,1.0,&
{'Lorett'},{'Steph '},{'Terren'},{'Jamie '},{'Timur '},{'Candac'},&,1.0,&
{'Timur '},{'Noah E'},{'Candac'},{'David '},,,&,1.0,&
{'Steph '},{'Terren'},{'Jamie '},{'Lorett'},{'Michae'},{'Cayle '},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},,,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},,,,&,1.0,&
{'Doug C'},{'Noah E'},{'Terren'},,,,&,1.0,&
{'Timur '},{'Candac'},{'Steph '},{'Terren'},,,&,1.0,&
{'Doug C'},{'Noah E'},{'Joe Al'},{'Thomas'},{'Peggy '},,&,1.0,&
{'Doug C'},{'Thomas'},{'Steph '},{'Jamie '},{'Deian '},{'Noah E'},&,1.0,&
{'Steph '},{'Timur '},{'Candac'},{'Joe Al'},{'Doug C'},{'Deian '},&,1.0,&
{'Lorett'},{'Jamie '},{'Terren'},{'David '},{'Candac'},{'Steph '},&,1.0,&
{'Terren'},{'Candac'},{'Jamie '},{'Noah E'},,,&,1.0,&
{'Lorett'},{'Timur '},{'Terren'},{'David '},{'Noah E'},,&,1.0,&
{'Candac'},{'Lorett'},{'Doug C'},{'Thomas'},{'Jamie '},{'Steph '},&,1.0,&
{'Steph '},{'Lorett'},{'Doug C'},{'Joe Al'},{'Candac'},{'Terren'},&,1.0,&
{'Candac'},{'Cayle '},{'Steph '},{'Timur '},{'Jamie '},{'David '},&,1.0,&
{'David '},,,,,,&,1.0,&
{'Jamie '},{'Lorett'},{'Terren'},{'Steph '},,,&,1.0,&
{'Doug C'},{'Thomas'},{'Steph '},{'Jamie '},{'Deian '},{'Noah E'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Jamie '},{'Steph '},{'David '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Timur '},{'Doug C'},{'Jamie '},{'Joe Fu'},{'Lorett'},{'Candac'},&,1.0,&
{'Timur '},{'Doug C'},{'Jamie '},{'Joe Fu'},{'Lorett'},{'Candac'},&,1.0,&
{'Timur '},{'Jamie '},{'Doug C'},{'Joe Fu'},{'Lorett'},{'Candac'},&,1.0,&
{'Timur '},{'Doug C'},{'Jamie '},{'Joe Fu'},{'Lorett'},{'Candac'},&,1.0,&
{'Timur '},{'Doug C'},{'Jamie '},{'Joe Fu'},{'Lorett'},{'Candac'},&,1.0,&
{'Steph '},{'Lorett'},{'Doug C'},{'Cayle '},{'Thomas'},{'Timur '},&,1.0,&
{'Doug C'},{'Jamie '},{'Lorett'},,,,&,1.0,&
{'Jamie '},{'Terren'},{'Steph '},,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Jamie '},{'Terren'},{'Steph '},{'Deian '},{'Candac'},,&,1.0,&
{'Doug C'},{'Timur '},{'Candac'},,,,&,1.0,&
{'Doug C'},{'Michae'},{'David '},{'Joe Fu'},{'Jamie '},{'Noah E'},&,1.0,&
{'Lorett'},{'Noah E'},{'Joe Al'},{'Timur '},{'Michae'},{'David '},&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Jamie '},{'Candac'},{'Lorett'},{'Steph '},{'Timur '},{'Cayle '},&,1.0,&
{'Timur '},{'Michae'},{'Terren'},{'Steph '},,,&,1.0,&
{'Terren'},{'Timur '},{'Steph '},{'Lorett'},{'Candac'},{'Jamie '},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},{'David '},{'Cayle '},&,1.0,&
{'Thomas'},{'Terren'},{'Michae'},{'Joe Al'},{'David '},{'Doug C'},&,1.0,&
{'Jamie '},{'Steph '},{'Terren'},{'Cayle '},{'Timur '},,&,1.0,&
{'Candac'},{'Terren'},{'Noah E'},,,,&,1.0,&
{'Steph '},{'Timur '},{'Jamie '},{'Candac'},,,&,1.0,&
{'David '},{'Peggy '},{'Michae'},{'Terren'},{'Doug C'},{'Deian '},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Jamie '},{'Steph '},{'David '},&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},,,,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Lorett'},,,&,1.0,&
{'Terren'},{'Deian '},{'Peggy '},,,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Terren'},{'Noah E'},{'Doug C'},,,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Jamie '},{'Steph '},{'David '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Noah E'},{'Cayle '},{'Candac'},,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Al'},,,,&,1.0,&
{'Lorett'},{'Timur '},{'Jamie '},,,,&,1.0,&
{'Terren'},{'Noah E'},{'Doug C'},,,,&,1.0,&
{'Jamie '},{'Terren'},{'Lorett'},{'Deian '},{'Candac'},,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Joe Al'},,,,&,1.0,&
{'Terren'},{'Joe Al'},{'Lorett'},,,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},,,,&,1.0,&
{'Terren'},{'Noah E'},{'Steph '},,,,&,1.0,&
{'Lorett'},{'David '},{'Doug C'},{'Deian '},{'Michae'},{'Steph '},&,1.0,&
{'Jamie '},{'Candac'},{'Terren'},{'Noah E'},,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Lorett'},{'Timur '},{'David '},{'Deian '},{'Terren'},{'Jamie '},&,1.0,&
{'Candac'},{'Jamie '},{'Timur '},{'Cayle '},{'Steph '},,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Timur '},{'David '},,,,,&,1.0,&
{'Timur '},{'David '},,,,,&,1.0,&
{'Steph '},{'Jamie '},{'Candac'},{'Timur '},{'David '},{'Cayle '},&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Noah E'},{'Cayle '},{'Lorett'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'David '},{'Jamie '},{'Steph '},{'Candac'},{'Terren'},{'Lorett'},&,1.0,&
{'Noah E'},{'Thomas'},{'Joe Fu'},{'Doug C'},,,&,1.0,&
{'Steph '},{'Jamie '},,,,,&,1.0,&
{'Thomas'},{'Doug C'},{'Deian '},{'Joe Al'},{'Terren'},{'Lorett'},&,1.0,&
{'Timur '},{'Candac'},{'David '},{'Lorett'},{'Thomas'},{'Joe Al'},&,1.0,&
{'Doug C'},{'Michae'},{'Terren'},{'Lorett'},{'Steph '},{'David '},&,1.0,&
{'Jamie '},{'Steph '},{'Timur '},,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Timur '},{'Cayle '},{'David '},{'Deian '},{'Terren'},,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Terren'},,,,&,1.0,&
{'Peggy '},{'Timur '},{'Noah E'},{'Candac'},{'Joe Al'},{'David '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Terren'},{'Steph '},{'Jamie '},{'Candac'},{'Cayle '},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Jamie '},{'Lorett'},{'Joe Al'},{'Peggy '},{'Cayle '},{'Timur '},&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Candac'},{'Deian '},{'Cayle '},{'Timur '},{'Jamie '},{'Lorett'},&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Candac'},{'Michae'},{'Cayle '},{'Terren'},{'Jamie '},{'Thomas'},&,1.0,&
