VoteKit RankProfile
Candidates
(Laura Streib:Laura ),(Michelle DePass:Michel),(Nabil Zaghloul:Nabil ),(Jennifer Park:Jennif),(Will Mespelt:Will M),(Debbie Kitchin:Debbie),(Chris Olson:Chris ),(Jonathan Tasini:Jonath),(Antonio Jamal PettyJohnBlue:Antoni),(Nat West:Nat We),(Reuben Berlin:Reuben),(Marnie Glickman:Marnie),(Sameer Kanal:Sameer),(Tiffani Penson:Tiffan),(Elana Pirtle-Guiney:Elana ),(Sam Sachs:Sam Sa),(Dan Ryan:Dan Ry),(Bob Simril:Bob Si),(Liz Taylor:Liz Ta),(Mariah Hudson:Mariah),(Michael (Mike) Marshall:Michae),(James Armstrong:James )
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Elana '},{'Sameer'},{'Michel'},,,,&,1.0,&
{'Elana '},{'Marnie'},{'Nat We'},{'Jonath'},{'Michae'},{'Dan Ry'},&,1.0,&
{'Elana '},{'Marnie'},{'Nat We'},{'Jonath'},{'Michae'},{'Dan Ry'},&,1.0,&
{'Nat We'},{'Michel'},{'Marnie'},{'Elana '},{'Sameer'},,&,1.0,&
{'Nat We'},{'Michel'},{'Sameer'},{'Marnie'},{'Elana '},,&,1.0,&
{'Marnie'},{'Nat We'},{'Sameer'},,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Bob Si'},{'Michae'},,&,1.0,&
{'Dan Ry'},{'Reuben'},{'James '},{'Tiffan'},{'Bob Si'},{'Nat We'},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Mariah'},{'Marnie'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Nabil '},{'Mariah'},{'Marnie'},{'Tiffan'},{'Nat We'},&,1.0,&
{'Nat We'},{'Dan Ry'},{'Tiffan'},{'Bob Si'},{'Mariah'},{'Nabil '},&,1.0,&
{'Michae'},{'Tiffan'},{'Elana '},{'Bob Si'},{'Debbie'},{'Michel'},&,1.0,&
{'Nat We'},{'Mariah'},{'Sam Sa'},,,,&,1.0,&
{'Mariah'},{'Dan Ry'},{'Michel'},{'Sameer'},{'Debbie'},{'Laura '},&,1.0,&
{'Nat We'},{'Chris '},{'Marnie'},{'Tiffan'},{'Elana '},{'Liz Ta'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Nat We'},{'Michel'},,,&,1.0,&
{'Nat We'},{'Dan Ry'},{'Sameer'},{'Elana '},{'Tiffan'},{'Jonath'},&,1.0,&
{'Tiffan'},{'Marnie'},{'Nat We'},{'Michel'},{'Sameer'},{'Jennif'},&,1.0,&
{'Jennif'},{'Liz Ta'},{'Laura '},{'Debbie'},{'Mariah'},{'Michel'},&,1.0,&
{'Nat We'},{'Sameer'},{'Marnie'},,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Nat We'},{'Bob Si'},{'Michae'},{'Jonath'},&,1.0,&
{'Michae'},{'James '},{'Nat We'},{'Sameer'},{'Debbie'},{'Chris '},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Mariah'},{'Marnie'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Bob Si'},,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Tiffan'},,,,&,1.0,&
{'Debbie'},{'Dan Ry'},{'Bob Si'},,,,&,1.0,&
{'Debbie'},{'Dan Ry'},{'Bob Si'},,,,&,1.0,&
{'Michel'},{'Dan Ry'},{'Elana '},{'Sameer'},{'Mariah'},{'James '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Mariah'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},,&,1.0,&
{'Nabil '},{'Nat We'},{'Tiffan'},{'Jonath'},{'Bob Si'},{'Mariah'},&,1.0,&
{'Jonath'},{'Elana '},{'Dan Ry'},,,,&,1.0,&
{'Nat We'},{'Debbie'},{'Chris '},{'Michel'},{'Mariah'},{'Elana '},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Elana '},{'Mariah'},{'Michel'},,&,1.0,&
{'Michel'},{'Nat We'},{'Elana '},{'Michae'},{'Marnie'},{'Laura '},&,1.0,&
{'Elana '},{'Jonath'},{'Nabil '},{'Nat We'},{'Chris '},{'Jennif'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Chris '},{'Sameer'},{'Nat We'},{'Jennif'},{'Jonath'},{'James '},&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Tiffan'},{'Michae'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},{'Michae'},{'Mariah'},,&,1.0,&
{'Michae'},{'Chris '},{'Jonath'},{'Tiffan'},{'Elana '},{'Laura '},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Michae'},{'Chris '},{'Jonath'},{'Tiffan'},{'Elana '},{'Laura '},&,1.0,&
{'Michae'},{'Chris '},{'Jonath'},{'Tiffan'},{'Elana '},{'Laura '},&,1.0,&
{'Jonath'},{'Michel'},{'Sameer'},{'Marnie'},,,&,1.0,&
{'Jonath'},{'Michel'},{'Sameer'},{'Marnie'},,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Tiffan'},{'Michae'},{'Nat We'},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Mariah'},{'Dan Ry'},{'Elana '},{'Michel'},,,&,1.0,&
{'Marnie'},{'Nat We'},{'Debbie'},{'Sameer'},{'Michel'},,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michae'},{'James '},,,&,1.0,&
{'Marnie'},{'Elana '},{'Tiffan'},{'Bob Si'},{'Mariah'},{'Dan Ry'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},{'Marnie'},{'Jonath'},,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Michae'},{'Elana '},{'Marnie'},{'Bob Si'},&,1.0,&
{'Mariah'},{'Dan Ry'},{'Michel'},{'Sameer'},{'Debbie'},{'Laura '},&,1.0,&
{'Dan Ry'},{'Will M'},{'Michae'},,,,&,1.0,&
{'Dan Ry'},{'Michae'},{'Marnie'},{'Elana '},{'Bob Si'},{'Michel'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Marnie'},{'Elana '},{'Bob Si'},{'Michel'},&,1.0,&
{'Nat We'},{'James '},{'Jennif'},{'Dan Ry'},{'Michel'},{'Will M'},&,1.0,&
{'Dan Ry'},{'Will M'},,,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Michae'},,,,&,1.0,&
{'Nat We'},{'Sam Sa'},{'Debbie'},{'James '},{'Reuben'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Michel'},,,,&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Nabil '},,,,&,1.0,&
{'Jonath'},{'Michel'},{'Elana '},{'Marnie'},{'Nat We'},,&,1.0,&
{'Michel'},{'Debbie'},{'Dan Ry'},{'Tiffan'},{'Elana '},{'Marnie'},&,1.0,&
{'Tiffan'},{'Marnie'},{'Dan Ry'},{'Mariah'},{'Michae'},{'Elana '},&,1.0,&
{'Marnie'},{'Chris '},{'Tiffan'},{'Will M'},{'Bob Si'},{'Michel'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Elana '},{'Liz Ta'},{'Marnie'},{'Debbie'},{'Laura '},{'Michel'},&,1.0,&
{'Dan Ry'},{'Nat We'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Nat We'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},,&,1.0,&
{'Nat We'},{'Sameer'},{'Michel'},{'James '},{'Tiffan'},,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'James '},{'Mariah'},{'Tiffan'},&,1.0,&
{'Laura '},{'Will M'},{'Reuben'},{'Jennif'},{'Sam Sa'},{'Michel'},&,1.0,&
{'Elana '},{'Laura '},{'Jonath'},{'Michae'},{'Sameer'},{'Jennif'},&,1.0,&
{'Jennif'},{'Michae'},{'Laura '},{'Bob Si'},{'Mariah'},{'Michel'},&,1.0,&
{'Marnie'},{'Dan Ry'},{'Nabil '},{'Sam Sa'},{'Tiffan'},{'Sameer'},&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Tiffan'},,,,&,1.0,&
{'Tiffan'},{'Elana '},{'Marnie'},{'Dan Ry'},{'Nat We'},{'Michel'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Michel'},{'Michae'},,,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Antoni'},{'Elana '},{'Sam Sa'},{'Laura '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Jennif'},{'Elana '},{'Tiffan'},,,,&,1.0,&
{'Sameer'},{'Nat We'},{'Tiffan'},{'Dan Ry'},{'Michel'},{'Elana '},&,1.0,&
{'Michel'},{'Elana '},{'Marnie'},,,,&,1.0,&
{'Marnie'},{'Tiffan'},{'Mariah'},,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Nat We'},{'Nabil '},{'Marnie'},{'Michae'},&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Debbie'},{'Nat We'},{'Marnie'},,,,&,1.0,&
{'Jennif'},{'Elana '},{'Chris '},{'Nat We'},{'Jonath'},{'Sameer'},&,1.0,&
{'Marnie'},{'Mariah'},{'Michae'},{'Tiffan'},{'Sameer'},{'Bob Si'},&,1.0,&
{'Marnie'},{'Mariah'},{'Michae'},{'Tiffan'},{'Sameer'},{'Bob Si'},&,1.0,&
{'Marnie'},{'Mariah'},{'Michae'},{'Tiffan'},{'Bob Si'},{'Sameer'},&,1.0,&
{'Jennif'},{'Mariah'},,,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Elana '},{'Tiffan'},{'Bob Si'},,&,1.0,&
{'Debbie'},{'Nat We'},{'Marnie'},{'Tiffan'},{'Jennif'},{'Elana '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Jennif'},{'Reuben'},{'Marnie'},{'Will M'},{'Laura '},{'Michae'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Elana '},{'Tiffan'},{'Bob Si'},,&,1.0,&
{'Reuben'},{'Sameer'},{'Bob Si'},{'Mariah'},{'Liz Ta'},{'Debbie'},&,1.0,&
{'Elana '},{'James '},{'Michel'},{'Mariah'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Nat We'},{'Tiffan'},{'Nabil '},{'Bob Si'},,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Sam Sa'},{'Michae'},{'James '},{'Tiffan'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Marnie'},{'Nabil '},{'Mariah'},{'Tiffan'},{'Debbie'},&,1.0,&
{'Laura '},{'Dan Ry'},{'Tiffan'},{'Elana '},,,&,1.0,&
{'Sam Sa'},{'Dan Ry'},{'Bob Si'},{'Elana '},{'James '},{'Debbie'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Sameer'},{'Jonath'},{'James '},&,1.0,&
{'Jonath'},{'Elana '},{'James '},{'Dan Ry'},{'Michel'},{'Debbie'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Tiffan'},{'Marnie'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Nabil '},{'Elana '},{'Mariah'},{'Marnie'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Nat We'},{'Tiffan'},,,,&,1.0,&
{'Michel'},{'Sameer'},,,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Mariah'},,,,,,&,1.0,&
{'Debbie'},{'Reuben'},{'Marnie'},{'Tiffan'},{'Antoni'},{'James '},&,1.0,&
{'Sam Sa'},{'Mariah'},{'Michae'},{'Bob Si'},,,&,1.0,&
{'Dan Ry'},{'James '},{'Michae'},{'Elana '},{'Tiffan'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Sameer'},{'Jonath'},{'Liz Ta'},&,1.0,&
{'Will M'},{'Tiffan'},{'Liz Ta'},{'Marnie'},{'Chris '},{'Michae'},&,1.0,&
{'Sameer'},{'Nat We'},{'Tiffan'},{'Michel'},,,&,1.0,&
{'Mariah'},{'Liz Ta'},{'Sam Sa'},{'James '},{'Reuben'},{'Debbie'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Michel'},{'Bob Si'},{'Sam Sa'},,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Tiffan'},{'Mariah'},{'Nabil '},{'Laura '},{'Marnie'},{'Dan Ry'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Michae'},{'Dan Ry'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Marnie'},{'Liz Ta'},{'Chris '},{'Antoni'},&,1.0,&
{'James '},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Bob Si'},{'Nabil '},{'Nat We'},{'Mariah'},&,1.0,&
{'Michel'},{'Mariah'},{'Tiffan'},{'Marnie'},{'Dan Ry'},{'Michae'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Marnie'},{'Michel'},{'Mariah'},{'Sameer'},&,1.0,&
{'Nat We'},{'Will M'},{'Mariah'},{'Michae'},{'Debbie'},{'Dan Ry'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Elana '},{'Jonath'},{'Nabil '},,&,1.0,&
{'Jonath'},{'Sam Sa'},{'Antoni'},{'Mariah'},{'James '},{'Dan Ry'},&,1.0,&
{'Reuben'},{'Marnie'},{'Tiffan'},,,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Michel'},{'Elana '},{'Nat We'},{'Sameer'},{'Marnie'},{'Debbie'},&,1.0,&
{'Michel'},{'Marnie'},{'Nat We'},{'Elana '},{'Debbie'},{'Sameer'},&,1.0,&
{'Bob Si'},{'Michae'},{'Reuben'},,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Michel'},{'Elana '},{'Nat We'},{'James '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Michae'},{'Michel'},{'Elana '},,,,&,1.0,&
{'Michae'},{'Nat We'},,,,,&,1.0,&
{'Reuben'},{'James '},{'Liz Ta'},{'Laura '},{'Nabil '},{'Dan Ry'},&,1.0,&
{'Liz Ta'},{'James '},{'Debbie'},{'Chris '},{'Jonath'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Bob Si'},{'Marnie'},{'Elana '},{'Sam Sa'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Elana '},{'Nabil '},{'Michae'},{'Liz Ta'},,,&,1.0,&
{'Nabil '},{'Mariah'},{'Sam Sa'},{'Jonath'},{'Jennif'},,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Liz Ta'},{'Debbie'},{'Tiffan'},{'Mariah'},{'Elana '},&,1.0,&
{'Liz Ta'},,,,,,&,1.0,&
{'Liz Ta'},{'Tiffan'},{'Will M'},,,,&,1.0,&
{'Debbie'},{'Jennif'},{'Mariah'},,,,&,1.0,&
{'Dan Ry'},{'Jennif'},{'Jonath'},{'Debbie'},{'Reuben'},{'Mariah'},&,1.0,&
{'Nat We'},{'Sameer'},{'Reuben'},{'James '},{'Jennif'},{'Elana '},&,1.0,&
{'Sameer'},{'Jonath'},{'Laura '},{'Nabil '},{'Dan Ry'},{'Michel'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Jennif'},{'Nat We'},{'Marnie'},{'James '},{'Elana '},{'Jonath'},&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'James '},{'Michae'},{'Mariah'},,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Elana '},{'James '},,&,1.0,&
{'Mariah'},{'Michel'},{'Tiffan'},{'Debbie'},{'Jennif'},{'Elana '},&,1.0,&
{'Michel'},{'Debbie'},{'Dan Ry'},{'Tiffan'},{'Elana '},{'Marnie'},&,1.0,&
{'Sam Sa'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Mariah'},{'Tiffan'},,,&,1.0,&
{'Michae'},{'Liz Ta'},{'Elana '},,,,&,1.0,&
{'Tiffan'},{'Elana '},{'Dan Ry'},{'Nat We'},,,&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Mariah'},{'James '},{'Reuben'},{'Jonath'},&,1.0,&
{'Sameer'},{'Debbie'},{'Nat We'},,,,&,1.0,&
{'Sameer'},{'Marnie'},{'Jennif'},{'Tiffan'},{'Elana '},{'Nat We'},&,1.0,&
{'Michel'},{'Dan Ry'},{'Nat We'},{'Will M'},,,&,1.0,&
{'Bob Si'},{'Michae'},{'Dan Ry'},,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Bob Si'},{'Elana '},{'Jonath'},&,1.0,&
{'Mariah'},,,,,,&,1.0,&
{'Dan Ry'},{'James '},{'Elana '},{'Michae'},{'Michel'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Michel'},{'Tiffan'},{'Marnie'},{'Mariah'},{'Reuben'},&,1.0,&
{'Jonath'},{'Nat We'},{'Tiffan'},{'Sameer'},{'Laura '},{'Elana '},&,1.0,&
{'Tiffan'},{'Liz Ta'},{'Sameer'},{'Mariah'},,,&,1.0,&
{'Nat We'},{'Liz Ta'},{'Nabil '},{'Bob Si'},{'Tiffan'},{'Elana '},&,1.0,&
{'Michel'},{'Tiffan'},{'Nat We'},{'Marnie'},{'Debbie'},{'Elana '},&,1.0,&
{'James '},{'Michae'},{'Dan Ry'},{'Michel'},{'Will M'},{'Chris '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Tiffan'},{'James '},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Mariah'},{'Tiffan'},{'Nabil '},{'Debbie'},{'Antoni'},{'Jennif'},&,1.0,&
{'Sameer'},{'Debbie'},{'Tiffan'},{'Jennif'},{'Laura '},{'Mariah'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Marnie'},{'Nabil '},{'Debbie'},{'Tiffan'},{'Elana '},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Marnie'},{'Liz Ta'},{'James '},{'Elana '},{'Sam Sa'},{'Dan Ry'},&,1.0,&
{'Nat We'},{'Marnie'},{'Debbie'},{'Michel'},{'Elana '},{'Sameer'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Sameer'},{'Michel'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'James '},{'Mariah'},{'Elana '},{'Michel'},{'Bob Si'},&,1.0,&
{'Mariah'},{'Michae'},{'Will M'},{'Dan Ry'},{'Debbie'},,&,1.0,&
{'Bob Si'},{'Dan Ry'},,,,,&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Antoni'},,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Debbie'},{'Sameer'},,,&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},{'Elana '},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Sam Sa'},{'Mariah'},,,&,1.0,&
{'James '},{'Liz Ta'},{'Nabil '},{'Mariah'},,,&,1.0,&
{'Dan Ry'},{'Tiffan'},,,,,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Michel'},,,,,,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Laura '},{'Marnie'},,,&,1.0,&
{'Bob Si'},{'Dan Ry'},,,,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Mariah'},,,,&,1.0,&
{'Mariah'},{'Bob Si'},,,,,&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Nat We'},{'Tiffan'},{'Michae'},{'Elana '},{'Jonath'},{'Mariah'},&,1.0,&
{'Bob Si'},{'Dan Ry'},,,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},{'Tiffan'},{'Mariah'},{'Marnie'},&,1.0,&
{'Elana '},{'Sameer'},{'Marnie'},{'Tiffan'},{'Sam Sa'},{'Mariah'},&,1.0,&
{'Sameer'},{'Tiffan'},{'Jennif'},{'Mariah'},{'Debbie'},{'Chris '},&,1.0,&
{'Dan Ry'},{'Michae'},{'Will M'},{'Mariah'},{'Bob Si'},{'Tiffan'},&,1.0,&
{'Jennif'},{'Sameer'},,,,,&,1.0,&
{'Sameer'},{'Dan Ry'},{'Jennif'},{'Bob Si'},{'Michel'},{'Michae'},&,1.0,&
{'Nabil '},{'Bob Si'},{'Elana '},{'Marnie'},{'Nat We'},{'Sameer'},&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Elana '},{'Sameer'},{'Jonath'},{'Michae'},{'Laura '},{'Jennif'},&,1.0,&
{'Elana '},{'Mariah'},{'Dan Ry'},,,,&,1.0,&
{'Dan Ry'},{'Marnie'},{'Michae'},,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},{'Jennif'},{'Marnie'},&,1.0,&
{'Will M'},{'Mariah'},{'Dan Ry'},,,,&,1.0,&
{'Dan Ry'},{'Chris '},{'Tiffan'},{'Sameer'},{'Marnie'},{'Jennif'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Tiffan'},{'James '},{'Michae'},&,1.0,&
{'Debbie'},{'Nat We'},{'Chris '},{'Marnie'},{'Elana '},{'Jonath'},&,1.0,&
{'Marnie'},{'Debbie'},{'Sameer'},{'Reuben'},{'James '},{'Tiffan'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Marnie'},{'Tiffan'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Michae'},{'Nabil '},{'Dan Ry'},{'Chris '},{'Sameer'},{'Jonath'},&,1.0,&
{'Dan Ry'},{'Nat We'},{'Bob Si'},{'Marnie'},{'Sameer'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'James '},{'Elana '},,&,1.0,&
{'Bob Si'},{'Mariah'},{'Elana '},{'Nat We'},,,&,1.0,&
{'Marnie'},{'Dan Ry'},,,,,&,1.0,&
{'Liz Ta'},{'Dan Ry'},{'Jennif'},{'James '},{'Will M'},{'Michel'},&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Marnie'},{'Tiffan'},{'Liz Ta'},{'Debbie'},{'Jennif'},{'Laura '},&,1.0,&
{'Dan Ry'},{'James '},{'Jennif'},,,,&,1.0,&
{'Marnie'},{'Dan Ry'},{'Michel'},{'Tiffan'},{'Debbie'},{'Nat We'},&,1.0,&
{'Laura '},{'Michel'},{'Nat We'},{'Tiffan'},{'Elana '},{'Debbie'},&,1.0,&
{'Tiffan'},{'Jonath'},{'Nat We'},{'Elana '},{'Sameer'},{'James '},&,1.0,&
{'Chris '},{'Jennif'},{'Sameer'},{'Bob Si'},{'Jonath'},{'Sam Sa'},&,1.0,&
{'Debbie'},{'Nat We'},{'Jonath'},{'Will M'},{'Laura '},{'Mariah'},&,1.0,&
{'Sameer'},{'Elana '},{'Debbie'},{'Marnie'},{'Michel'},{'Nat We'},&,1.0,&
{'Debbie'},{'Tiffan'},{'Jennif'},{'Liz Ta'},{'Laura '},{'Chris '},&,1.0,&
{'Dan Ry'},{'Jennif'},{'Nat We'},{'Chris '},{'James '},{'Nabil '},&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Nat We'},{'James '},{'Will M'},,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Marnie'},{'Elana '},{'Mariah'},{'Jennif'},&,1.0,&
{'Mariah'},,,,,,&,1.0,&
{'Dan Ry'},{'Liz Ta'},{'James '},{'Jennif'},{'Elana '},{'Debbie'},&,1.0,&
{'Michel'},{'Laura '},{'Debbie'},{'Jennif'},{'Mariah'},{'Elana '},&,1.0,&
{'Michel'},{'Tiffan'},{'Bob Si'},,,,&,1.0,&
{'Bob Si'},{'Nat We'},{'Dan Ry'},{'Will M'},{'James '},{'Reuben'},&,1.0,&
{'Mariah'},,,,,,&,1.0,&
{'Tiffan'},{'Elana '},{'Marnie'},{'Mariah'},{'Bob Si'},{'Jonath'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Nat We'},{'Elana '},{'Marnie'},&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},,,,&,1.0,&
{'Tiffan'},{'Michae'},{'Elana '},{'Mariah'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Michel'},{'Elana '},{'Dan Ry'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Tiffan'},{'Dan Ry'},,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Marnie'},{'Elana '},,,&,1.0,&
{'Marnie'},{'Sameer'},{'Michae'},{'Laura '},{'Elana '},{'Michel'},&,1.0,&
{'Marnie'},{'Jennif'},{'Elana '},{'Laura '},{'Mariah'},{'Bob Si'},&,1.0,&
{'Marnie'},{'Elana '},{'Tiffan'},{'Dan Ry'},{'Debbie'},{'Michel'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Tiffan'},{'Debbie'},{'Liz Ta'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Elana '},{'Michel'},{'James '},{'Michae'},&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Nat We'},{'Will M'},{'Dan Ry'},{'Marnie'},{'Bob Si'},{'Michae'},&,1.0,&
{'Nat We'},{'Will M'},{'Marnie'},{'Michae'},{'Bob Si'},{'Dan Ry'},&,1.0,&
{'Tiffan'},{'Marnie'},{'Mariah'},{'Dan Ry'},,,&,1.0,&
{'Will M'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
